entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,direction,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0,target_first,SHORT,1644,1644,0,0,0,0,0,38,163,163,170,7,575,1069,0,0.34975669099756690997566909975669099756690997566909975669099756690997566909975669,1.9887652173913043478260869565217391304347826086956521739130434782608695652173913,-0.99855940130963517305893358278765201122544434050514499532273152478952291861552853,0.046277372262773722627737226277372262773722627737226277372262773722627737226277372,-1.00000000000,1.0712719914563543364622561969535158226069360912821089314822101062334888426732618,AVAILABLE,1143.5400000000,-1067.4600000000,117.4600000000,24,4,5,0,0,2026-09,-0.67857142857142857142857142857142857142857142857142857142857142857142857142857143,-0.0020197740112994350282485875706214689265536723163841807909604519774011299435028249,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.01,stop_first,LONG,1667,1667,0,0,0,0,0,40,163,163,170,7,562,1105,0,0.33713257348530293941211757648470305938812237552489502099580083983203359328134373,1.9387188612099644128113879003558718861209964412811387900355871886120996441281139,-1.0376108597285067873303167420814479638009049773755656108597285067873303167420814,-0.034193161367726454709058188362327534493101379724055188962207558488302339532093581,-1.04000000000,0.95028607312308121685738208205414457158805470276304772536980184203181691320122802,AVAILABLE,1089.5600000000,-1146.5600000000,110.1600000000,23,4,5,0,0,2026-08,-0.21948717948717948717948717948717948717948717948717948717948717948717948717948718,-0.067933993399339933993399339933993399339933993399339933993399339933993399339933993,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.01,stop_first,SHORT,1644,1644,0,0,0,0,0,38,163,163,170,7,537,1107,0,0.32664233576642335766423357664233576642335766423357664233576642335766423357664234,1.9479702048417132216014897579143389199255121042830540037243947858472998137802607,-1.0386088527551942186088527551942186088527551942186088527551942186088527551942186,-0.063065693430656934306569343065693430656934306569343065693430656934306569343065693,-1.04000000000,0.90982309043783811992276514690277801937829422304173117400455755214222345921686642,AVAILABLE,1046.0600000000,-1149.7400000000,181.1800000000,24,3,6,0,0,2026-09,-0.71857142857142857142857142857142857142857142857142857142857142857142857142857143,-0.10769774011299435028248587570621468926553672316384180790960451977401129943502825,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.01,target_first,LONG,1667,1667,0,0,0,0,0,40,163,163,170,7,602,1065,0,0.36112777444511097780443911217756448710257948410317936412717456508698260347930414,1.9401328903654485049833887043189368770764119601328903654485049833887043189368771,-1.0375211267605633802816901408450704225352112676056338028169014084507042253521127,0.037792441511697660467906418716256748650269946010797840431913617276544691061787642,-1.04000000000,1.0570156385751520417028670721112076455256298870547350130321459600347523892267593,AVAILABLE,1167.9600000000,-1104.9600000000,66.5200000000,23,6,3,0,0,2026-08,-0.21948717948717948717948717948717948717948717948717948717948717948717948717948718,0.011273927392739273927392739273927392739273927392739273927392739273927392739273927,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.01,target_first,SHORT,1644,1644,0,0,0,0,0,38,163,163,170,7,575,1069,0,0.34975669099756690997566909975669099756690997566909975669099756690997566909975669,1.9487652173913043478260869565217391304347826086956521739130434782608695652173913,-1.0385594013096351730589335827876520112254443405051449953227315247895229186155285,0.0062773722627737226277372262773722627737226277372262773722627737226277372262773723,-1.04000000000,1.0092954549548738087946533119561888634685017383941921420979625659779142872583812,AVAILABLE,1120.5400000000,-1110.2200000000,151.1800000000,24,4,5,0,0,2026-09,-0.71857142857142857142857142857142857142857142857142857142857142857142857142857143,-0.042019774011299435028248587570621468926553672316384180790960451977401129943502825,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.02,stop_first,LONG,1667,1667,0,0,0,0,0,40,163,163,170,7,562,1105,0,0.33713257348530293941211757648470305938812237552489502099580083983203359328134373,1.8987188612099644128113879003558718861209964412811387900355871886120996441281139,-1.0776108597285067873303167420814479638009049773755656108597285067873303167420814,-0.074193161367726454709058188362327534493101379724055188962207558488302339532093581,-1.08000000000,0.89613356175887668379858241795156034801303369276764419362423998118848466525580302,AVAILABLE,1067.0800000000,-1190.7600000000,146.3600000000,23,4,5,0,0,2026-08,-0.25948717948717948717948717948717948717948717948717948717948717948717948717948718,-0.10793399339933993399339933993399339933993399339933993399339933993399339933993399,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.02,stop_first,SHORT,1644,1644,0,0,0,0,0,38,163,163,170,7,537,1107,0,0.32664233576642335766423357664233576642335766423357664233576642335766423357664234,1.9079702048417132216014897579143389199255121042830540037243947858472998137802607,-1.0786088527551942186088527551942186088527551942186088527551942186088527551942186,-0.10306569343065693430656934306569343065693430656934306569343065693430656934306569,-1.08000000000,0.85809282926584144319190633322724912480527964355705934573960235171940168506390178,AVAILABLE,1024.5800000000,-1194.0200000000,214.9000000000,24,2,7,0,0,2026-09,-0.75857142857142857142857142857142857142857142857142857142857142857142857142857143,-0.14769774011299435028248587570621468926553672316384180790960451977401129943502825,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.02,target_first,LONG,1667,1667,0,0,0,0,0,40,163,163,170,7,602,1065,0,0.36112777444511097780443911217756448710257948410317936412717456508698260347930414,1.9001328903654485049833887043189368770764119601328903654485049833887043189368771,-1.0775211267605633802816901408450704225352112676056338028169014084507042253521127,-0.0022075584883023395320935812837432513497300539892021595680863827234553089382123575,-1.08000000000,0.99679319599846631112970127923594409006936456481578305273798319913555718219526648,AVAILABLE,1143.8800000000,-1147.5600000000,86.0400000000,23,4,5,0,0,2026-08,-0.25948717948717948717948717948717948717948717948717948717948717948717948717948718,-0.028726072607260726072607260726072607260726072607260726072607260726072607260726073,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,NATURAL,0.02,target_first,SHORT,1644,1644,0,0,0,0,0,38,163,163,170,7,575,1069,0,0.34975669099756690997566909975669099756690997566909975669099756690997566909975669,1.9087652173913043478260869565217391304347826086956521739130434782608695652173913,-1.0785594013096351730589335827876520112254443405051449953227315247895229186155285,-0.033722627737226277372262773722627737226277372262773722627737226277372262773722628,-1.08000000000,0.95191590487259102499609707020069732345747541154226439313778209509271626567676803,AVAILABLE,1097.5400000000,-1152.9800000000,184.9000000000,24,4,5,0,0,2026-09,-0.75857142857142857142857142857142857142857142857142857142857142857142857142857143,-0.082019774011299435028248587570621468926553672316384180790960451977401129943502825,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0,stop_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,438,900,329,0.26274745050989802039592081583683263347330533893221355728854229154169166166766647,1.9915525114155251141552511415525114155251141552511415525114155251141552511415525,-0.96628888888888888888888888888888888888888888888888888888888888888888888888888889,0.0015836832633473305338932213557288542291541691661667666466706658668266346730653869,-1.00000000000,1.0030356691120667847204654692638502403238047052871237035163167214773589678725019,AVAILABLE,872.3000000000,-869.6600000000,86.7400000000,21,5,4,0,0,2026-03,-0.17439153439153439153439153439153439153439153439153439153439153439153439153439153,-0.024132013201320132013201320132013201320132013201320132013201320132013201320132013,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0,stop_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,443,915,286,0.26946472019464720194647201946472019464720194647201946472019464720194647201946472,1.9874943566591422121896162528216704288939051918735891647855530474040632054176072,-0.97222907103825136612021857923497267759562841530054644808743169398907103825136612,-0.0055532846715328467153284671532846715328467153284671532846715328467153284671532847,-1.00000000000,0.98973729009421872737720854650279184918528723807022923829145484614478406672020446,AVAILABLE,880.4600000000,-889.5896000000,108.0592000000,22,4,5,0,0,2026-09,-0.53571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.046094350282485875706214689265536723163841807909604519774011299435028248587570621,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0,target_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,496,863,308,0.29754049190161967606478704259148170365926814637072585482903419316136772645470906,1.9925403225806451612903225806451612903225806451612903225806451612903225806451613,-0.96484356894553881807647740440324449594438006952491309385863267670915411355735805,0.093365326934613077384523095380923815236952609478104379124175164967006598680263947,-0.40000000000,1.1869190305767059784305719020968942905867941296567626642327000216174669132659189,AVAILABLE,988.3000000000,-832.6600000000,41.0400000000,21,6,3,0,0,2026-08,-0.059145299145299145299145299145299145299145299145299145299145299145299145299145299,0.067022282241728561782579338284942606347062795408507765023632680621201890614449696,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0,target_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,489,879,276,0.29744525547445255474452554744525547445255474452554744525547445255474452554744526,1.9886707566462167689161554192229038854805725971370143149284253578732106339468303,-0.97109169510807736063708759954493742889647326507394766780432309442548350398179750,0.072305596107055961070559610705596107055961070559610705596107055961070559610705596,-1.00000000000,1.1392594286528326961809281650104453006456498532784373192925499560913113280667899,AVAILABLE,972.4600000000,-853.5896000000,79.0592000000,22,5,4,0,0,2026-09,-0.46428571428571428571428571428571428571428571428571428571428571428571428571428571,0.029470621468926553672316384180790960451977401129943502824858757062146892655367232,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.01,stop_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,438,1229,0,0.26274745050989802039592081583683263347330533893221355728854229154169166166766647,1.9515525114155251141552511415525114155251141552511415525114155251141552511415525,-0.74761594792514239218877135882831570382424735557363710333604556550040683482506103,-0.038416316736652669466106778644271145770845830833833233353329334133173365326934613,-1.04000000000,0.93030190897020090986264992055027099976056246054722361289479985198406652010186979,AVAILABLE,854.7800000000,-918.8200000000,109.7400000000,36,4,5,0,0,2026-03,-0.21439153439153439153439153439153439153439153439153439153439153439153439153439153,-0.064132013201320132013201320132013201320132013201320132013201320132013201320132013,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.01,stop_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,443,1201,0,0.26946472019464720194647201946472019464720194647201946472019464720194647201946472,1.9474943566591422121896162528216704288939051918735891647855530474040632054176072,-0.78070741049125728559533721898417985012489592006661115736885928393005828476269775,-0.045553284671532846715328467153284671532846715328467153284671532846715328467153285,-1.04000000000,0.92012880139449522498009875114864121183887539386555202608791360682299278947678273,AVAILABLE,862.7400000000,-937.6296000000,141.8192000000,24,2,7,0,0,2026-09,-0.57571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.086094350282485875706214689265536723163841807909604519774011299435028248587570621,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.01,target_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,496,1171,0,0.29754049190161967606478704259148170365926814637072585482903419316136772645470906,1.9525403225806451612903225806451612903225806451612903225806451612903225806451613,-0.75106746370623398804440649017933390264730999146029035012809564474807856532877882,0.053365326934613077384523095380923815236952609478104379124175164967006598680263947,-0.44000000000,1.1011483797612279704377487208641273450824332006822057987492893689596361569073337,AVAILABLE,968.4600000000,-879.5000000000,53.4600000000,36,5,4,0,0,2026-08,-0.099145299145299145299145299145299145299145299145299145299145299145299145299145299,0.027022282241728561782579338284942606347062795408507765023632680621201890614449696,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.01,target_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,489,1155,0,0.29744525547445255474452554744525547445255474452554744525547445255474452554744526,1.9486707566462167689161554192229038854805725971370143149284253578732106339468303,-0.77903861471861471861471861471861471861471861471861471861471861471861471861471861,0.032305596107055961070559610705596107055961070559610705596107055961070559610705596,-1.04000000000,1.0590253543717331251661499532779663156809102928062293673987785588986580862903950,AVAILABLE,952.9000000000,-899.7896000000,112.0592000000,24,4,5,0,0,2026-09,-0.50428571428571428571428571428571428571428571428571428571428571428571428571428571,-0.010529378531073446327683615819209039548022598870056497175141242937853107344632768,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.02,stop_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,438,1229,0,0.26274745050989802039592081583683263347330533893221355728854229154169166166766647,1.9115525114155251141552511415525114155251141552511415525114155251141552511415525,-0.78761594792514239218877135882831570382424735557363710333604556550040683482506103,-0.078416316736652669466106778644271145770845830833833233353329334133173365326934613,-1.08000000000,0.86495588751833715572635798260294634186656749106386495588751833715572635798260295,AVAILABLE,837.2600000000,-967.9800000000,149.2400000000,36,4,5,0,0,2026-03,-0.25439153439153439153439153439153439153439153439153439153439153439153439153439153,-0.10413201320132013201320132013201320132013201320132013201320132013201320132013201,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.02,stop_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,443,1201,0,0.26946472019464720194647201946472019464720194647201946472019464720194647201946472,1.9074943566591422121896162528216704288939051918735891647855530474040632054176072,-0.82070741049125728559533721898417985012489592006661115736885928393005828476269775,-0.085553284671532846715328467153284671532846715328467153284671532846715328467153285,-1.08000000000,0.85730553118408034497563889562993522373014243312363493811719464615729246392503127,AVAILABLE,845.0200000000,-985.6696000000,175.5792000000,24,2,7,0,0,2026-09,-0.61571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.12609435028248587570621468926553672316384180790960451977401129943502824858757062,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.02,target_first,LONG,1667,1667,0,0,0,0,0,58,163,163,170,7,496,1171,0,0.29754049190161967606478704259148170365926814637072585482903419316136772645470906,1.9125403225806451612903225806451612903225806451612903225806451612903225806451613,-0.79106746370623398804440649017933390264730999146029035012809564474807856532877882,0.013365326934613077384523095380923815236952609478104379124175164967006598680263947,-0.48000000000,1.0240516441047563529589567545393699937388000086361379191225683874171470518384179,AVAILABLE,948.6200000000,-926.3400000000,70.7800000000,36,5,4,0,0,2026-08,-0.13914529914529914529914529914529914529914529914529914529914529914529914529914530,-0.012977717758271438217420661715057393652937204591492234976367319378798109385550304,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,NATURAL,0.02,target_first,SHORT,1644,1644,0,0,0,0,0,46,163,163,170,7,489,1155,0,0.29744525547445255474452554744525547445255474452554744525547445255474452554744526,1.9086707566462167689161554192229038854805725971370143149284253578732106339468303,-0.81903861471861471861471861471861471861471861471861471861471861471861471861471861,-0.0076944038929440389294403892944038929440389294403892944038929440389294403892944039,-1.08000000000,0.98662818280454668846253700886352238967531989780860170132948607468834752517363827,AVAILABLE,933.3400000000,-945.9896000000,145.0592000000,24,4,5,0,0,2026-09,-0.54428571428571428571428571428571428571428571428571428571428571428571428571428571,-0.050529378531073446327683615819209039548022598870056497175141242937853107344632768,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0,stop_first,LONG,1667,1667,0,0,0,0,0,64,163,163,170,7,812,855,0,0.48710257948410317936412717456508698260347930413917216556688662267546490701859628,1.0000000000,-0.99923976608187134502923976608187134502923976608187134502923976608187134502923977,-0.025404919016196760647870425914817036592681463707258548290341931613677264547090582,-1.00000000000,0.95043015157722244981564932404752150757886112249078246620237607537894305612453912,AVAILABLE,812.0000000000,-854.35000000000000000000000000000000000000000000000000000000000000000000000000000,98.000000000000000000000000000000000000000000000000000000000000000000000000000000,21,5,3,1,0,2026-02,-0.14942528735632183908045977011494252873563218390804597701149425287356321839080460,-0.039287964713295526149968494013862633900441083805923125393824826717076244486452426,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0,stop_first,SHORT,1644,1644,0,0,0,0,0,52,163,163,170,7,812,832,0,0.49391727493917274939172749391727493917274939172749391727493917274939172749391727,0.99950738916256157635467980295566502463054187192118226600985221674876847290640394,-0.99885817307692307692307692307692307692307692307692307692307692307692307692307692,-0.011830900243309002433090024330900243309002433090024330900243309002433090024330900,-1.00000000000,0.97659587269117381625654292762168341255038806329342398170988508513326514650141387,AVAILABLE,811.6000000000,-831.0500000000,67.4000000000,17,4,4,1,0,2026-05,-0.30158730158730158730158730158730158730158730158730158730158730158730158730158730,-0.028531073446327683615819209039548022598870056497175141242937853107344632768361582,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0,target_first,LONG,1667,1667,0,0,0,0,0,64,163,163,170,7,876,791,0,0.52549490101979604079184163167366526694661067786442711457708458308338332333533293,1.0000000000,-0.99917825537294563843236409608091024020227560050568900126422250316055625790139064,0.051379724055188962207558488302339532093581283743251349730053989202159568086382723,1.00000000000,1.1083697096223192256595179350920478269121275384323401024862402732966407287910419,AVAILABLE,876.0000000000,-790.35000000000000000000000000000000000000000000000000000000000000000000000000000,55.000000000000000000000000000000000000000000000000000000000000000000000000000000,13,7,2,0,0,2026-03,-0.10052910052910052910052910052910052910052910052910052910052910052910052910052910,0.036326402016383112791430371770636420919974795211090107120352867044738500315059861,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0,target_first,SHORT,1644,1644,0,0,0,0,0,52,163,163,170,7,864,780,0,0.52554744525547445255474452554744525547445255474452554744525547445255474452554745,0.99953703703703703703703703703703703703703703703703703703703703703703703703703704,-0.99878205128205128205128205128205128205128205128205128205128205128205128205128205,0.051429440389294403892944038929440389294403892944038929440389294403892944038929440,1.00000000000,1.1085296194082536422565945703099929401193761632757846094602400359412104486233233,AVAILABLE,863.6000000000,-779.0500000000,39.0000000000,17,5,4,0,0,2026-09,-0.28571428571428571428571428571428571428571428571428571428571428571428571428571429,0.032203389830508474576271186440677966101694915254237288135593220338983050847457627,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0.01,stop_first,LONG,1667,1667,0,0,0,0,0,64,163,163,170,7,812,855,0,0.48710257948410317936412717456508698260347930413917216556688662267546490701859628,0.96666666666666666666666666666666666666666666666666666666666666666666666666666961,-1.0325730994152046783625730994152046783625730994152046783625730994152046783625701,-0.058738252349530093981203759248150369926014797040591881623675264947010597880422839,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.88909025693303883256876404070151592380736629476506012723943289724566272111155688,AVAILABLE,784.93333333333333333333333333333333333333333333333333333333333333333333333333572,-882.84999999999999999999999999999999999999999999999999999999999999999999999999745,127.33333333333333333333333333333333333333333333333333333333333333333333333333205,21,4,5,0,0,2026-02,-0.18275862068965517241379310344827586206896551724137931034482758620689655172413763,-0.072621298046628859483301827347195967233774417139256458727158160050409577819784140,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0.01,stop_first,SHORT,1644,1644,0,0,0,0,0,52,163,163,170,7,812,832,0,0.49391727493917274939172749391727493917274939172749391727493917274939172749391727,0.96617405582922824302134646962233169129720853858784893267651888341543513957307355,-1.0321915064102564102564102564102564102564102564102564102564102564102564102564073,-0.045164233576642335766423357664233576642335766423357664233576642335766423357664041,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.91354047392629107070079764007219515981912395443165718943466532109379548586178662,AVAILABLE,784.53333333333333333333333333333333333333333333333333333333333333333333333333572,-858.78333333333333333333333333333333333333333333333333333333333333333333333333085,94.899999999999999999999999999999999999999999999999999999999999999999999999999764,17,2,7,0,0,2026-05,-0.33492063492063492063492063492063492063492063492063492063492063492063492063492043,-0.061864406779661016949152542372881355932203389830508474576271186440677966101694703,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,NATURAL,0.01,target_first,LONG,1667,1667,0,0,0,0,0,64,163,163,170,7,876,791,0,0.52549490101979604079184163167366526694661067786442711457708458308338332333533293,0.96666666666666666666666666666666666666666666666666666666666666666666666666666963,-1.0325115887062789717656974294142435735356089338390223345975558364938895912347210,0.018046390721855628874225154969006198760247950409918016396720655868826234753049599,0.96666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0368344795216619390649552068240719955921066057180172642491276044323816909168888,AVAILABLE,846.80000000000000000000000000000000000000000000000000000000000000000000000000260,-816.71666666666666666666666666666666666666666666666666666666666666666666666666433,70.266666666666666666666666666666666666666666666666666666666666666666666666666540,13,7,2,0,0,2026-03,-0.13386243386243386243386243386243386243386243386243386243386243386243386243386217,0.0029930686830497794580970384373030875866414618777567737870195337114051669817267432,AVAILABLE,AVAILABLE,AVAILABLE
