entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,month,partial_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-02,False,1292,1292,0,0,0,0,0,27,19,19,19,0,683,609,0,0.52863777089783281733746130030959752321981424148606811145510835913312693498452012,0.9500000000,-1.0483579638752052545155993431855500821018062397372742200328407224958949096880131,0.0080495356037151702786377708978328173374613003095975232198142414860681114551083591,0.95000000000,1.0162894510141749549690657060067350614770146448429790899835539196491502858485394,AVAILABLE,648.8500000000,-638.4500000000,58.5500000000,21,1,0,0,0,2026-02,0.0080495356037151702786377708978328173374613003095975232198142414860681114551083591,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,407,394,0,0.50811485642946317103620474406991260923845193508114856429463171036204744069912609,0.94871007371007371007371007371007371007371007371007371007371007371007371007371007,-1.0500000000,-0.034425717852684144818976279650436953807740324594257178526841448189762796504369538,0.95000000000,0.93334541938602852308436064781242446217065506405607928450568044476673918298283781,AVAILABLE,386.1250000000,-413.7000000000,87.0250000000,19,0,1,0,0,2026-03,-0.034425717852684144818976279650436953807740324594257178526841448189762796504369538,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,303,275,0,0.52422145328719723183391003460207612456747404844290657439446366782006920415224913,0.9500000000,-1.0454545454545454545454545454545454545454545454545454545454545454545454545454545,0.00060553633217993079584775086505190311418685121107266435986159169550173010380622837,0.95000000000,1.0012173913043478260869565217391304347826086956521739130434782608695652173913043,AVAILABLE,287.8500000000,-287.5000000000,61.2000000000,17,1,0,0,0,2026-04,0.00060553633217993079584775086505190311418685121107266435986159169550173010380622837,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,144,128,0,0.52941176470588235294117647058823529411764705882352941176470588235294117647058824,0.9500000000,-1.0500000000,0.0088235294117647058823529411764705882352941176470588235294117647058823529411764706,0.95000000000,1.0178571428571428571428571428571428571428571428571428571428571428571428571428571,AVAILABLE,136.8000000000,-134.4000000000,33.8000000000,8,1,0,0,0,2026-05,0.0088235294117647058823529411764705882352941176470588235294117647058823529411764706,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,348,348,0,0.5,0.9500000000,-1.0500000000,-0.0500000000,-0.05000000000,0.90476190476190476190476190476190476190476190476190476190476190476190476190476190,AVAILABLE,330.6000000000,-365.4000000000,45.9000000000,15,0,1,0,0,2026-06,-0.0500000000,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,566,630,0,0.47324414715719063545150501672240802675585284280936454849498327759197324414715719,0.94852031802120141342756183745583038869257950530035335689045936395759717314487633,-1.0469087301587301587301587301587301587301587301587301587301587301587301587301587,-0.10258361204013377926421404682274247491638795986622073578595317725752508361204013,-1.05000000000,0.81397993336390962053816792446393577463507453917618385192990702029027257117515285,AVAILABLE,536.8625000000,-659.5525000000,139.8400000000,20,0,1,0,0,2026-07,-0.10258361204013377926421404682274247491638795986622073578595317725752508361204013,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,194,168,0,0.53591160220994475138121546961325966850828729281767955801104972375690607734806630,0.94677835051546391752577319587628865979381443298969072164948453608247422680412371,-1.0455357142857142857142857142857142857142857142857142857142857142857142857142857,0.022168508287292817679558011049723756906077348066298342541436464088397790055248619,0.95000000000,1.0456874466268146883005977796754910333048676345004269854824935952177625960717336,AVAILABLE,183.6750000000,-175.6500000000,19.4250000000,9,1,0,0,0,2026-08,0.022168508287292817679558011049723756906077348066298342541436464088397790055248619,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,59,53,0,0.52678571428571428571428571428571428571428571428571428571428571428571428571428571,0.93771186440677966101694915254237288135593220338983050847457627118644067796610169,-1.0500000000,-0.0029017857142857142857142857142857142857142857142857142857142857142857142857142857,0.95000000000,0.99415992812219227313566936208445642407906558849955076370170709793351302785265049,AVAILABLE,55.3250000000,-55.6500000000,18.2000000000,15,0,1,0,0,2026-09,-0.0029017857142857142857142857142857142857142857142857142857142857142857142857142857,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-01,False,715,715,0,0,0,0,0,2,20,20,20,0,283,432,0,0.39580419580419580419580419580419580419580419580419580419580419580419580419580420,1.4870141342756183745583038869257950530035335689045936395759717314487632508833922,-0.99728009259259259259259259259259259259259259259259259259259259259259259259259259,-0.013986013986013986013986013986013986013986013986013986013986013986013986013986014,-1.00000000000,0.97678871931758834793709742935066442290953403354030058608483723089421458828990890,AVAILABLE,420.8250000000,-430.8250000000,41.8750000000,26,0,1,0,0,2026-01,-0.013986013986013986013986013986013986013986013986013986013986013986013986013986014,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-02,False,1292,1292,0,0,0,0,0,9,19,19,19,0,521,770,1,0.40325077399380804953560371517027863777089783281733746130030959752321981424148607,1.4967850287907869481765834932821497120921305182341650671785028790786948176583493,-1.0000000000,0.0076044891640866873065015479876160990712074303405572755417956656346749226006191950,-1.00000000000,1.0127597402597402597402597402597402597402597402597402597402597402597402597402597,AVAILABLE,779.8250000000,-770.0000000000,74.0750000000,34,1,0,0,0,2026-02,0.0076044891640866873065015479876160990712074303405572755417956656346749226006191950,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-03,False,801,801,0,0,0,0,0,6,22,22,22,0,327,474,0,0.40823970037453183520599250936329588014981273408239700374531835205992509363295880,1.4948012232415902140672782874617737003058103975535168195718654434250764525993884,-0.99831223628691983122362869198312236286919831223628691983122362869198312236286920,0.019475655430711610486891385767790262172284644194756554307116104868913857677902622,-1.00000000000,1.0329670329670329670329670329670329670329670329670329670329670329670329670329670,AVAILABLE,488.8000000000,-473.2000000000,66.5250000000,22,1,0,0,0,2026-03,0.019475655430711610486891385767790262172284644194756554307116104868913857677902622,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-04,False,578,578,0,0,0,0,0,4,21,21,21,0,253,325,0,0.43771626297577854671280276816608996539792387543252595155709342560553633217993080,1.5000000000,-0.99346153846153846153846153846153846153846153846153846153846153846153846153846154,0.097967128027681660899653979238754325259515570934256055363321799307958477508650519,-1.00000000000,1.1753774680603948896631823461091753774680603948896631823461091753774680603948897,AVAILABLE,379.5000000000,-322.8750000000,44.0000000000,31,1,0,0,0,2026-04,0.097967128027681660899653979238754325259515570934256055363321799307958477508650519,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-05,False,272,272,0,0,0,0,0,0,20,20,20,0,116,156,0,0.42647058823529411764705882352941176470588235294117647058823529411764705882352941,1.4872844827586206896551724137931034482758620689655172413793103448275862068965517,-1.0000000000,0.060753676470588235294117647058823529411764705882352941176470588235294117647058824,-1.00000000000,1.1059294871794871794871794871794871794871794871794871794871794871794871794871795,AVAILABLE,172.5250000000,-156.0000000000,31.0000000000,24,1,0,0,0,2026-05,0.060753676470588235294117647058823529411764705882352941176470588235294117647058824,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-06,False,696,696,0,0,0,0,0,25,21,21,21,0,251,445,0,0.36063218390804597701149425287356321839080459770114942528735632183908045977011494,1.5000000000,-1.0000000000,-0.098419540229885057471264367816091954022988505747126436781609195402298850574712644,-1.00000000000,0.84606741573033707865168539325842696629213483146067415730337078651685393258426966,AVAILABLE,376.5000000000,-445.0000000000,86.0000000000,26,0,1,0,0,2026-06,-0.098419540229885057471264367816091954022988505747126436781609195402298850574712644,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-07,False,1196,1196,0,0,0,0,0,9,22,22,22,0,404,792,0,0.33779264214046822742474916387959866220735785953177257525083612040133779264214047,1.4564665841584158415841584158415841584158415841584158415841584158415841584158416,-0.99760416666666666666666666666666666666666666666666666666666666666666666666666667,-0.16863712374581939799331103678929765886287625418060200668896321070234113712374582,-1.00000000000,0.74472932309415550514015586585284820640359953297198781170797459823250780753130132,AVAILABLE,588.4125000000,-790.1025000000,233.6900000000,31,0,1,0,0,2026-07,-0.16863712374581939799331103678929765886287625418060200668896321070234113712374582,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,148,214,0,0.40883977900552486187845303867403314917127071823204419889502762430939226519337017,1.4758445945945945945945945945945945945945945945945945945945945945945945945945946,-0.99649532710280373831775700934579439252336448598130841121495327102803738317757009,0.014295580110497237569060773480662983425414364640883977900552486187845303867403315,-1.00000000000,1.0242672919109026963657678780773739742086752637749120750293083235638921453692849,AVAILABLE,218.4250000000,-213.2500000000,18.1250000000,9,1,0,0,0,2026-08,0.014295580110497237569060773480662983425414364640883977900552486187845303867403315,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,2026-09,True,112,112,0,0,0,0,0,0,4,4,4,0,47,65,0,0.41964285714285714285714285714285714285714285714285714285714285714285714285714286,1.4186170212765957446808510638297872340425531914893617021276595744680851063829787,-1.0000000000,0.014955357142857142857142857142857142857142857142857142857142857142857142857142857,-1.00000000000,1.0257692307692307692307692307692307692307692307692307692307692307692307692307692,AVAILABLE,66.6750000000,-65.0000000000,21.5000000000,15,1,0,0,0,2026-09,0.014955357142857142857142857142857142857142857142857142857142857142857142857142857,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-01,False,715,715,0,0,0,0,0,2,20,20,20,0,285,430,0,0.39860139860139860139860139860139860139860139860139860139860139860139860139860140,1.4871052631578947368421052631578947368421052631578947368421052631578947368421053,-0.99726744186046511627906976744186046511627906976744186046511627906976744186046512,-0.0069930069930069930069930069930069930069930069930069930069930069930069930069930070,-1.00000000000,0.98834023202938261528595580947939136011193377251792689325482422899784294292543578,AVAILABLE,423.8250000000,-428.8250000000,36.8750000000,26,0,1,0,0,2026-01,-0.0069930069930069930069930069930069930069930069930069930069930069930069930069930070,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-02,False,1292,1292,0,0,0,0,0,9,19,19,19,0,530,761,1,0.41021671826625386996904024767801857585139318885448916408668730650154798761609907,1.4968396226415094339622641509433962264150943396226415094339622641509433962264151,-1.0000000000,0.025019349845201238390092879256965944272445820433436532507739938080495356037151703,-1.00000000000,1.0424770039421813403416557161629434954007884362680683311432325886990801576872536,AVAILABLE,793.3250000000,-761.0000000000,74.0750000000,34,1,0,0,0,2026-02,0.025019349845201238390092879256965944272445820433436532507739938080495356037151703,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-03,False,801,801,0,0,0,0,0,6,22,22,22,0,333,468,0,0.41573033707865168539325842696629213483146067415730337078651685393258426966292135,1.4948948948948948948948948948948948948948948948948948948948948948948948948948949,-0.99829059829059829059829059829059829059829059829059829059829059829059829059829060,0.038202247191011235955056179775280898876404494382022471910112359550561797752808989,-1.00000000000,1.0654965753424657534246575342465753424657534246575342465753424657534246575342466,AVAILABLE,497.8000000000,-467.2000000000,66.5250000000,22,1,0,0,0,2026-03,0.038202247191011235955056179775280898876404494382022471910112359550561797752808989,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-04,False,578,578,0,0,0,0,0,4,21,21,21,0,257,321,0,0.44463667820069204152249134948096885813148788927335640138408304498269896193771626,1.5000000000,-0.99338006230529595015576323987538940809968847352024922118380062305295950155763240,0.11526816608996539792387543252595155709342560553633217993079584775086505190311419,-1.00000000000,1.2089376715013720109760878087024696197569580556644453155625245001960015680125441,AVAILABLE,385.5000000000,-318.8750000000,44.0000000000,31,1,0,0,0,2026-04,0.11526816608996539792387543252595155709342560553633217993079584775086505190311419,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-05,False,272,272,0,0,0,0,0,0,20,20,20,0,116,156,0,0.42647058823529411764705882352941176470588235294117647058823529411764705882352941,1.4872844827586206896551724137931034482758620689655172413793103448275862068965517,-1.0000000000,0.060753676470588235294117647058823529411764705882352941176470588235294117647058824,-1.00000000000,1.1059294871794871794871794871794871794871794871794871794871794871794871794871795,AVAILABLE,172.5250000000,-156.0000000000,31.0000000000,24,1,0,0,0,2026-05,0.060753676470588235294117647058823529411764705882352941176470588235294117647058824,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-06,False,696,696,0,0,0,0,0,25,21,21,21,0,276,420,0,0.39655172413793103448275862068965517241379310344827586206896551724137931034482759,1.5000000000,-1.0000000000,-0.0086206896551724137931034482758620689655172413793103448275862068965517241379310345,-1.00000000000,0.98571428571428571428571428571428571428571428571428571428571428571428571428571429,AVAILABLE,414.0000000000,-420.0000000000,51.0000000000,26,0,1,0,0,2026-06,-0.0086206896551724137931034482758620689655172413793103448275862068965517241379310345,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-07,False,1196,1196,0,0,0,0,0,9,22,22,22,0,413,783,0,0.34531772575250836120401337792642140468227424749163879598662207357859531772575251,1.4574152542372881355932203389830508474576271186440677966101694915254237288135593,-0.99757662835249042145593869731800766283524904214559386973180076628352490421455939,-0.14982441471571906354515050167224080267558528428093645484949832775919732441471572,-1.00000000000,0.77059348805054394269638107674728988833091687710639768788347239958904241120723593,AVAILABLE,601.9125000000,-781.1025000000,211.1900000000,31,0,1,0,0,2026-07,-0.14982441471571906354515050167224080267558528428093645484949832775919732441471572,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,153,209,0,0.42265193370165745856353591160220994475138121546961325966850828729281767955801105,1.4766339869281045751633986928104575163398692810457516339869281045751633986928105,-0.99641148325358851674641148325358851674641148325358851674641148325358851674641148,0.048825966850828729281767955801104972375690607734806629834254143646408839779005525,-1.00000000000,1.0848739495798319327731092436974789915966386554621848739495798319327731092436975,AVAILABLE,225.9250000000,-208.2500000000,18.1250000000,9,1,0,0,0,2026-08,0.048825966850828729281767955801104972375690607734806629834254143646408839779005525,,AVAILABLE,AVAILABLE,AVAILABLE
