entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,omitted_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-04,2974,2974,0,0,0,0,0,62,146,146,149,3,1229,1745,0,0.41324815063887020847343644922663080026899798251513113651647612642905178211163416,1.4291022511526986710062381339842690534309736913479793870355302413886628695416168,-1.0633046800382043935052531041069723018147086914995224450811843361986628462273331,-0.033322125084061869535978480161398789509078681909885675857431069266980497646268031,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.94659025582063811440068985340615119287151480310434032768036792181661396953144890,AVAILABLE,1756.3666666666666666666666666666666666666666666666666666666666666666666666666470,-1855.4666666666666666666666666666666666666666666666666666666666666666666666666962,117.10000000000000000000000000000000000000000000000000000000000000000000000000105,18,2,6,0,0,2026-08,-0.18030303030303030303030303030303030303030303030303030303030303030303030303030332,-0.053976407914764079147640791476407914764079147640791476407914764079147640791477169,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-05,3168,3168,0,0,0,0,0,58,149,149,150,1,1310,1858,0,0.41351010101010101010101010101010101010101010101010101010101010101010101010101010,1.4286768447837150127226463104325699745547073791348600508905852417302798982188126,-1.0635091496232508073196986006458557588805166846071044133476856835306781485468425,-0.032965067340067340067340067340067340067340067340067340067340067340067340067340473,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.94714912280701754385964912280701754385964912280701754385964912280701754385962194,AVAILABLE,1871.5666666666666666666666666666666666666666666666666666666666666666666666666445,-1976.0000000000000000000000000000000000000000000000000000000000000000000000000333,122.43333333333333333333333333333333333333333333333333333333333333333333333333453,18,2,6,0,0,2026-08,-0.18030303030303030303030303030303030303030303030303030303030303030303030303030332,-0.052155681549728325064965745334278289629104653909756673753838884951570989841720624,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-06,2965,2965,0,0,0,0,0,47,146,146,149,3,1204,1761,0,0.40607082630691399662731871838111298482293423271500843170320404721753794266441821,1.4309108527131782945736434108527131782945736434108527131782945736434108527131626,-1.0633352261972364187014953624834374408480030285822449365890592466401665720234886,-0.050494659921304103428892636312535132096683530073074761101742551995503091624508961,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.92004592708630019937339789233836513813728282540586727428083167188835089718026567,AVAILABLE,1722.8166666666666666666666666666666666666666666666666666666666666666666666666478,-1872.5333333333333333333333333333333333333333333333333333333333333333333333333634,167.71666666666666666666666666666666666666666666666666666666666666666666666666898,18,1,7,0,0,2026-08,-0.18030303030303030303030303030303030303030303030303030303030303030303030303030332,-0.055959729570840681951793062904174015285126396237507348618459729570840681951793717,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-07,2632,2632,0,0,0,0,0,46,145,145,148,3,1101,1531,0,0.41831306990881458966565349544072948328267477203647416413373860182370820668693009,1.4296245837117771722676354828943384801695428398425673630033303057826218589161230,-1.0628347485303723056825604180274330502939255388634879163945133899412148922273170,-0.020206433637284701114488348530901722391084093211752786220871327254305977710233351,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.96731604392002622091117666338905276958374303507046869878728285807931825630938405,AVAILABLE,1574.0166666666666666666666666666666666666666666666666666666666666666666666666514,-1627.2000000000000000000000000000000000000000000000000000000000000000000000000224,86.650000000000000000000000000000000000000000000000000000000000000000000000000404,17,2,6,0,0,2026-08,-0.18030303030303030303030303030303030303030303030303030303030303030303030303030332,-0.041965587634878973461650627004957713619130941965587634878973461650627004957713998,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-08,3091,3091,0,0,0,0,0,63,147,147,149,2,1292,1799,0,0.41798770624393400194111937884179877062439340019411193788417987706243934001941119,1.4286119711042311661506707946336429308565531475748194014447884416924664602683012,-1.0634055957013155456735223272188252732999814711876968686307207707985918102649794,-0.021772889032675509543836945972177288903267550954383694597217728890326755095438691,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.96482088095901867856147198215779202676331195985503206021745190967382213548923972,AVAILABLE,1845.7666666666666666666666666666666666666666666666666666666666666666666666666451,-1913.0666666666666666666666666666666666666666666666666666666666666666666666666980,86.650000000000000000000000000000000000000000000000000000000000000000000000000404,18,2,6,0,0,2026-07,-0.079209621993127147766323024054982817869415807560137457044673539518900343642611973,-0.040091074681238615664845173041894353369763205828779599271402550091074681238616273,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,NATURAL,0.02,target_first,2026-09,3252,3252,0,0,0,0,0,63,163,163,166,3,1344,1908,0,0.41328413284132841328413284132841328413284132841328413284132841328413284132841328,1.4287946428571428571428571428571428571428571428571428571428571428571428571428398,-1.0635918937805730258560447239692522711390635918937805730258560447239692522711574,-0.033528085280852808528085280852808528085280852808528085280852808528085280852808887,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.94627135348226018396846254927726675427069645203679369250985545335085413929037957,AVAILABLE,1920.2999999999999999999999999999999999999999999999999999999999999999999999999767,-2029.3333333333333333333333333333333333333333333333333333333333333333333333333683,114.13333333333333333333333333333333333333333333333333333333333333333333333333444,18,1,7,0,0,2026-08,-0.18030303030303030303030303030303030303030303030303030303030303030303030303030332,-0.052231016288139481532461573755448497361780224822206928194540032117458132599220764,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-01,2898,2898,0,0,0,0,0,37,147,147,150,3,952,1946,0,0.32850241545893719806763285024154589371980676328502415458937198067632850241545894,1.9677170868347338935574229691876750700280112044817927170868347338935574229691874,-0.99887804042480301473107228502911956149366221308667351832819458718739294278862626,-0.024344375431331953071083505866114561766735679779158040027605244996549344375431333,-1.00000000000,0.96370542489432302429069956871790035068464961544727297670390726148728017902922928,AVAILABLE,1873.2666666666666666666666666666666666666666666666666666666666666666666666666664,-1943.8166666666666666666666666666666666666666666666666666666666666666666666666667,179.78333333333333333333333333333333333333333333333333333333333333333333333333334,37,5,3,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.044181960171807887543928153065208902772354549004295197188598203826630222569308864,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-02,2614,2614,0,0,0,0,0,28,148,148,151,3,863,1751,0,0.33014537107880642693190512624330527926549349655700076511094108645753634276970161,1.9643877945152568559289300888373889532638084202394747006566241792197759752800307,-0.99706834189986674281363030649152865029506948410432134018656006091757091185988961,-0.019357306809487375669472073450650344299923488905891354246365723029839326702371846,-1.00000000000,0.97101725981365510921032533985031312051321215824041545746143271727508782648541305,AVAILABLE,1695.2666666666666666666666666666666666666666666666666666666666666666666666666665,-1745.8666666666666666666666666666666666666666666666666666666666666666666666666667,179.78333333333333333333333333333333333333333333333333333333333333333333333333334,37,6,2,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.040931049626701800614844093104962670180061484409310496267018006148440931049626702,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-03,2894,2894,0,0,0,0,0,34,145,145,148,3,944,1950,0,0.32619212163096060815480304077401520387007601935038009675190048375950241879751209,1.9701977401129943502824858757062146892655367231638418079096045197740112994350280,-0.99780341880341880341880341880341880341880341880341880341880341880341880341880344,-0.029664823773324118866620594333102971665514858327574291637871458189357290946786455,-1.00000000000,0.95587744018913339557832161243072389779258713584540400709250233418706046615214601,AVAILABLE,1859.8666666666666666666666666666666666666666666666666666666666666666666666666664,-1945.7166666666666666666666666666666666666666666666666666666666666666666666666667,179.78333333333333333333333333333333333333333333333333333333333333333333333333333,37,5,3,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.050234649980445834962847086429409464215877982010168165819319515056707078607743449,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-04,2974,2974,0,0,0,0,0,39,146,146,149,3,964,2010,0,0.32414256893073301950235373234700739744451916610625420309347679892400806993947545,1.9695712309820193637621023513139695712309820193637621023513139695712309820193635,-0.99711442786069651741293532338308457711442786069651741293532338308457711442786070,-0.035485317193454382425465142344765747590226406635283568706568034073077785249943958,-1.00000000000,0.94734391111998137245118584306290124072780494295313175664438013504972890263779383,AVAILABLE,1898.6666666666666666666666666666666666666666666666666666666666666666666666666664,-2004.2000000000000000000000000000000000000000000000000000000000000000000000000000,179.78333333333333333333333333333333333333333333333333333333333333333333333333333,37,5,3,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.050234649980445834962847086429409464215877982010168165819319515056707078607743449,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05,3168,3168,0,0,0,0,0,38,149,149,150,1,1040,2128,0,0.32828282828282828282828282828282828282828282828282828282828282828282828282828283,1.9711858974358974358974358974358974358974358974358974358974358974358974358974357,-0.99727443609022556390977443609022556390977443609022556390977443609022556390977444,-0.022779882154882154882154882154882154882154882154882154882154882154882154882154882,-1.00000000000,0.96599440831841171111739389941255929381459491722426412842019288160085445920899684,AVAILABLE,2050.0333333333333333333333333333333333333333333333333333333333333333333333333331,-2122.2000000000000000000000000000000000000000000000000000000000000000000000000000,179.78333333333333333333333333333333333333333333333333333333333333333333333333334,37,5,3,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.040539267632167667490874838101966325208995643471093841987519133403979748027787591,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06,2965,2965,0,0,0,0,0,27,146,146,149,3,971,1994,0,0.32748735244519392917369308600337268128161888701517706576728499156829679595278246,1.9736869207003089598352214212152420185375901132852729145211122554067971163748711,-0.99709127382146439317953861584754262788365095285857572718154463390170511534603811,-0.024198988195615514333895446880269814502529510961214165261382799325463743676222597,-1.00000000000,0.96391208127954934111256412835730811789558394527713509707272910170003017805049784,AVAILABLE,1916.4499999999999999999999999999999999999999999999999999999999999999999999999998,-1988.2000000000000000000000000000000000000000000000000000000000000000000000000000,173.78333333333333333333333333333333333333333333333333333333333333333333333333334,37,5,3,0,0,2026-07,-0.18176239567992145311732940598919980363279332351497299950908198330878743249877271,-0.043512176560121765601217656012176560121765601217656012176560121765601217656012177,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07,2632,2632,0,0,0,0,0,31,145,145,148,3,899,1733,0,0.34156534954407294832826747720364741641337386018237082066869300911854103343465046,1.9885242862439747868001483129403040415276232851316277345198368557656655543196142,-0.99665320253894979803808424697057126370455856895556837853433352567801500288517023,0.022979989868287740628166160081053698074974670719351570415400202634245187436676799,-1.00000000000,1.0350181411147136019762235602902578354176316195769646441253666821059132314343059,AVAILABLE,1787.6833333333333333333333333333333333333333333333333333333333333333333333333332,-1727.2000000000000000000000000000000000000000000000000000000000000000000000000000,56.366666666666666666666666666666666666666666666666666666666666666666666666666667,21,6,2,0,0,2026-08,-0.14257575757575757575757575757575757575757575757575757575757575757575757575757576,0.0077923021060275962236746550472040668119099491648511256354393609295570079883805377,AVAILABLE,AVAILABLE,AVAILABLE
