entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.065659261917952159133173638366325689302257837147546185397013652099052493868389496,0.068458435519844340108746204214969983463272392528624237172022014084785302869872459,0.5092,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.12646071811364491460439462812370397936929622983632423677818431629269626741964313,0.0022994959376103910219830982853726800902149398114181679845656368033477351158936000,0.0293,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.098992595251285492466506971699659022635591170480879518730346985432385827201722821,0.035125102186511006775412870881636650129939059195290903838688680751451969536539131,0.1722,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.035182680171940735321017011157856228278763490031095664898481799890250594475946588,0.090644832259221548572221965103901513398435692136807516082750960336927847456842690,0.7959,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.018423238801963491333026537812547936800122718208314158613284246050007669888019635,0.11170657338184088828591683829192021700875728531038232727667622363771100729047252,0.9217,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.060182680171940735321017011157856228278763490031095664898481799890250594475946588,0.065644832259221548572221965103901513398435692136807516082750960336927847456842690,0.5128,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.043423238801963491333026537812547936800122718208314158613284246050007669888019635,0.086706573381840888285916838291920217008757285310382327276676223637711007290472523,0.7386,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.085182680171940735321017011157856228278763490031095664898481799890250594475946588,0.040644832259221548572221965103901513398435692136807516082750960336927847456842690,0.2284,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.068423238801963491333026537812547936800122718208314158613284246050007669888019635,0.061706573381840888285916838291920217008757285310382327276676223637711007290472523,0.448,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.048859250078411300606674012285313512087069308628853129750479597209652481576199644,0.077649416110334980550364790161445077831722871337146150561495772901678700689128252,0.6597,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.047999400637586958094406685135843351856077174620598764802764935547756447364359103,0.078586203136098837656517393275782043909698384464210493244125188415828819289631193,0.6723,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.076150014152549053913967536934739037250391241579542062071945424631387576229332613,0.050455505839625242490352206244526750780940615037095388005292292808086642951581982,0.3308,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.075366752663248404999280222075268581533396575155050378438953823064783745296928044,0.051420396290893065761938910692636098815601208173700157684198212134652137173049347,0.343,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.10358089863901515475807233376539134023013436485392444183988069422764083358042916,0.022766326777298074356764136430102312796883576617499908281144887389679028620368435,0.1,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.10261249398982711080049100505298239653511411897482801781087104106487655382890831,0.023870195212337945494788419733746488586404711423062270697331860931233314244314336,0.1058,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.057992741251325556733828207847295864262990455991516436903499469777306468716861082,0.074265114843251612658652223900261670167646210402716962833279991028225746741265600,0.5901,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.014083060334609428985024790553865863684738803899909714971678746702578923741936134,0.13044925373134328358208955223880597014925373134328358208955223880597014925373134,0.943,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.097992741251325556733828207847295864262990455991516436903499469777306468716861082,0.034265114843251612658652223900261670167646210402716962833279991028225746741265600,0.1677,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.054083060334609428985024790553865863684738803899909714971678746702578923741936134,0.090449253731343283582089552238805970149253731343283582089552238805970149253731343,0.6907,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.13799274125132555673382820784729586426299045599151643690349946977730646871686109,-0.0057348851567483873413477760997383298323537895972830371667200089717742532587343993,0.016,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.094083060334609428985024790553865863684738803899909714971678746702578923741936134,0.050449253731343283582089552238805970149253731343283582089552238805970149253731343,0.2843,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.074401990425799949609473418997228521038044847568657092466616276140085663895187705,0.070894525013184158995913818572253427982212380560799853773857073629139997409569985,0.4575,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.051422489783052910743011173427242293813312464675448893526368418764401547758793095,0.098542665454345070810602303411032126522290185705626274315313825976745467570397310,0.7083,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.10773532375913328294280675233056185437137818090199042579994960947341899722852103,0.037561191679850825662580485238920094648879047227466520440523740295806664076236657,0.1587,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.084755823116386244076344506760575627146645798008782226859701752097734881092126424,0.065209332121011737477268970077698793188956852372292940981980492643412134237063982,0.3741,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.14106865709246661627614008566389518770471151423532375913328294280675233056185436,0.0042278583465174923292471519055867613155457138941331871071904069624733307429033277,0.0317,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.11808915644971957740967784009390896047997913134211556019303508543106821442545975,0.031875998787678404143935636744365459855623519038959607648647159310078800903730655,0.1176,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.070560139641362191670406770656823323593797228353957335336197184388653287780393306,0.083631981590771913352558513848836429481590771913352558513848836429481590771913353,0.5501,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.067829013369800075503827401463489080058154011743254857546768195217555443103046660,0.088392850420164894087591083377027461489829517379474332666593303686058228629255862,0.5884,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.095560139641362191670406770656823323593797228353957335336197184388653287780393306,0.058631981590771913352558513848836429481590771913352558513848836429481590771913353,0.3047,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.092829013369800075503827401463489080058154011743254857546768195217555443103046660,0.063392850420164894087591083377027461489829517379474332666593303686058228629255862,0.3411,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.12056013964136219167040677065682332359379722835395733533619718438865328778039330,0.033631981590771913352558513848836429481590771913352558513848836429481590771913353,0.1302,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.11782901336980007550382740146348908005815401174325485754676819521755544310304666,0.038392850420164894087591083377027461489829517379474332666593303686058228629255862,0.1538,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.088788738479621105627548703798573766863648178609129288380669589763237011509121748,0.054158773495805721621488503201529823502610321180908167697207375190167627210230504,0.3115,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.087063183424092656410450359565042464101236824032945783706293607312107520980382116,0.055582270914618013658306234642916843147032537558328910644173510139026253777622641,0.324,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.11632032770833399335445157576396211118060034086356257160209868900160660968976420,0.026720882456191840688768874947294962435906864017748049395209875402769633133099523,0.1092,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.11473782196436963644082991790731508009587686224184237149396528012053492633988957,0.028257429545870444900630542954638590610989792578844095345184431277545727617063163,0.1159,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.14397172948414997668258790763141896062504133639180159213997722540828962163271209,-0.00035915386312509028082054710666601009430022546006056162818387785183589137189757435,0.0242,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.14203705347218844951157034983364103328893458525824587471876004300115337925850602,0.00089873270024633308695640221040252446937556140066149863420597966226217778597183040,0.0267,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.043621160090858542240940764489453074165651212038756846924651294852532326948785595,0.076626650245181890751511004675561637586954042650245181890751511004675561637586954,0.6855,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,0.010882433533455119789862491248444756638370131929334057219084228011681327408156353,0.14866448049025836509953409572215163066497246929267259635747564591274883523930538,0.9888,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.083621160090858542240940764489453074165651212038756846924651294852532326948785595,0.036626650245181890751511004675561637586954042650245181890751511004675561637586954,0.2149,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.029117566466544880210137508751555243361629868070665942780915771988318672591843647,0.10866448049025836509953409572215163066497246929267259635747564591274883523930538,0.8653,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.12362116009085854224094076448945307416565121203875684692465129485253232694878559,-0.0033733497548181092484889953244383624130459573497548181092484889953244383624130460,0.0195,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.069117566466544880210137508751555243361629868070665942780915771988318672591843647,0.068664480490258365099534095722151630664972469292672596357475645912748835239305379,0.4946,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.040337107014342007133556089313966733680321508821405068534911522234684622167007914,0.090754844783327116437181131124345342847770135379940043489043535585940776026029571,0.7571,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.011758516062907995024742788294434971314818275867957962877037975663958947152444585,0.12244830587707571066704193639178159301998311286236982831410075992119335772586547,0.9426,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.073670440347675340466889422647300067013654842154738401868244855568017955500341240,0.057421511449993783103847797791012009514436802046606710155710202252607442692696243,0.3769,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.045091849396241328358076121627768304648151609201291296210371308997292280485777914,0.089114972543742377333708603058448259686649779529036494980767426587860024392532137,0.7206,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.10700377368100867380022275598063340034698817548807173520157818890135128883367457,0.024088178116660449770514464457678676181103468713273376822376868919274109359362912,0.1017,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.078425182729574661691409454961101637981484942534624629543704642330625613819111242,0.055781639210409044000375269725114926353316446195703161647434093254526691059198807,0.3554,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.029160511628018182848121426937187661617755570318023281049184766016112669507828645,0.10127502165168404118196237800958155792384502815349875465590706599516076406948083,0.8503,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.021318963622983267653526238921650218180031651364537072740076195523847948393090296,0.11159523435656212109671079166515781731726169441492649510321153901384936397317287,0.9021,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.054160511628018182848121426937187661617755570318023281049184766016112669507828645,0.076275021651684041181962378009581557923845028153498754655907065995160764069480832,0.6072,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.046318963622983267653526238921650218180031651364537072740076195523847948393090296,0.086595234356562121096710791665157817317261694414926495103211539013849363973172867,0.7043,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.079160511628018182848121426937187661617755570318023281049184766016112669507828645,0.051275021651684041181962378009581557923845028153498754655907065995160764069480832,0.3128,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.071318963622983267653526238921650218180031651364537072740076195523847948393090296,0.061595234356562121096710791665157817317261694414926495103211539013849363973172867,0.4187,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.062062359078507557476140960342043803356605952042526840733819091642035723596723995,0.059336256889892956777083986471363305854151612219761584067734400449401061629860375,0.4609,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.055800250737985056516768694078061672707338348876019379179887192274802066621509107,0.068162164160434784045108930147610750008360688016820457546954392249226539501427016,0.5577,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.089410449580950118567635124365575198087282649475988244146841464783274248199342748,0.031844393107670343505311953539159765403020072643614592730189888506148858072620355,0.1637,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.083286550869150542922703565426795698532032813860235328210792022308193598398912307,0.040789168543873281658514120646125569985239102155196917723315955202514836236381267,0.2305,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.11721570148405123821254807907203764003344840900916652471367704690537757740729468,0.0048094458966674370193427434313609855581194499085771528329195571264421879932499737,0.0354,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.11115359242818683010315504855498713841851482383576533920132919392633088885544947,0.013458185513344570458998617719857696184969119420728396461077538343245360601548770,0.0578,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.12092820550621708172954157295893159799508246883501965059342404989579723973000599,-0.018876188803834027943842544624672836702411914963964488196213469720855607716170405,0.0031,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.014167208716704407743983244581074041785985150078136175564834132688451230341127159,0.077625720911158499550006871816243200226991607517323627077616056109487983188434068,0.9106,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.16092820550621708172954157295893159799508246883501965059342404989579723973000599,-0.058876188803834027943842544624672836702411914963964488196213469720855607716170405,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.054167208716704407743983244581074041785985150078136175564834132688451230341127159,0.037625720911158499550006871816243200226991607517323627077616056109487983188434068,0.3681,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.20092820550621708172954157295893159799508246883501965059342404989579723973000599,-0.098876188803834027943842544624672836702411914963964488196213469720855607716170405,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.094167208716704407743983244581074041785985150078136175564834132688451230341127159,-0.0023742790888415004499931281837567997730083924826763729223839438905120168115659318,0.0211,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.10223876516106077016554908262116738983532936385332671310566869833979815035656337,-0.0064031269124564436222420774244018361137096542162107098338461729875417678543239886,0.0138,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.051398090970437887727188693172148004611324351985525616200373328268766993707368073,0.044349084002337426994961241536584002337426994961241536584002337426994961241536585,0.4429,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.13557209849439410349888241595450072316866269718666004643900203167313148368989669,-0.039736460245789776955575410757735169447042987549544043167179506320875101187657314,0.0001,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.084731424303771221060522026505481337944657685318858949533706661602100327040701396,0.011015750669004093661627908203250669004093661627908203250669004093661627908203260,0.0652,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.16890543182772743683221574928783405650199603051999337977233536500646481702323001,-0.073069793579123110288908744091068502780376320882877376500512839654208434520990637,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.11806475763710455439385535983881467127799101865219228286703999493543366037403471,-0.022317582664329239671705425130082664329239671705425130082664329239671705425130063,0.0014,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.065534249776095183574091949316028241953703587630704001314874940628660652228114088,0.035001594111110093187805639875136533764871355332807047778304601103609400471790167,0.2714,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.044764446529918806244235545738324359913624248988686206133448061150292982038957058,0.054182790918594299261740159033840604596445301216585721925776907042596388212329728,0.5643,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.090534249776095183574091949316028241953703587630704001314874940628660652228114088,0.010001594111110093187805639875136533764871355332807047778304601103609400471790167,0.0548,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.069764446529918806244235545738324359913624248988686206133448061150292982038957058,0.029182790918594299261740159033840604596445301216585721925776907042596388212329728,0.2063,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.11553424977609518357409194931602824195370358763070400131487494062866065222811409,-0.014998405888889906812194360124863466235128644667192952221695398896390599528209833,0.0052,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.094764446529918806244235545738324359913624248988686206133448061150292982038957058,0.0041827909185942992617401590338406045964453012165857219257769070425963882123297275,0.0361,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.051456189577638489807955502321683122586684616492873655476593773115361968507444898,0.037771739779195923389026706901282830367293423377102241126464168342411428502149095,0.3827,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.040730227418313035994515017477008120655862271804173341692372376718797750091769605,0.048587356940784879071498644940203146460024134906316257212833239575758179995948975,0.5713,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.077238968917553880989640857738866863138280060926709086959229666747206699709891424,0.011844173792748615386075801389387778381178412457943870950756127132696343774073081,0.0777,AVAILABLE,WHOLE_SESSION
