entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1008,3117,0,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9242559523809523809523809523809523809523809523809523809523809523809523809523633,-0.76952636081702491712116351192385841086514811250133675542722703454176023954659265,-0.11126391919191919191919191919191919191919191919191919191919191919191919191919456,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.80865461035061780825896514389353516843965840823887020294083763107050308643559448,AVAILABLE,1939.6499999999999999999999999999999999999999999999999999999999999999999999999822,-2398.6136666666666666666666666666666666666666666666666666666666666666666666667293,493.53033333333333333333333333333333333333333333333333333333333333333333333334303,44,1,8,0,0,2026-07,-0.25121359223300970873786407766990291262135922330097087378640776699029126213592434,-0.12204105178427689830963241212771666219479474107861550845183793936141668902602887,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.16969735626369534831200063479274627211855975291913106639077597309455360031251333,-0.053347168555180681986971375220149807965709678103847051584017654423154454983342864,0.0003,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1048,3077,0,0.25406060606060606060606060606060606060606060606060606060606060606060606060606061,1.9246024173027989821882951653944020356234096692111959287531806615776081424936204,-0.76988852778680532986675333116672083197920051998700032499187520311992200194997117,-0.085324525252525252525252525252525252525252525252525252525252525252525252525254616,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.85142611182661888735093412108136371701575988543995848507093376649343920878485758,AVAILABLE,2016.9833333333333333333333333333333333333333333333333333333333333333333333333142,-2368.9470000000000000000000000000000000000000000000000000000000000000000000000613,393.19700000000000000000000000000000000000000000000000000000000000000000000000741,44,2,7,0,0,2026-07,-0.24635922330097087378640776699029126213592233009708737864077669902912621359223502,-0.097088006439495572846793667829353367319559967802522135766031660853233163402202361,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.14654897556294576839849108467574736819116668336663320261504960570106352653669369,-0.023368410699971691658804853223866663644010111948735744831983891565683780134287311,0.0038,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1010,2131,984,0.24484848484848484848484848484848484848484848484848484848484848484848484848484848,1.9606806930693069306930693069306930693069306930693069306930693069306930693069307,-0.98339500234631628343500703894885030502111684655091506335053965274519005161895824,-0.027958121212121212121212121212121212121212121212121212121212121212121212121212121,-1.00000000000,0.94496734192198255905576156113617734366490787488492338584656363961935274601402763,AVAILABLE,1980.2875000000,-2095.6147500000,247.1772500000,23,6,3,0,0,2026-07,-0.22683859223300970873786407766990291262135922330097087378640776699029126213592233,-0.046869947948560930802204531537048377219840783833435394978567054500918554807103491,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.087646012738705417153510727684414751327506970097882877817829500876027924191394112,0.034148200171599378924699702581806148492392688647795458945968290620952118529085308,0.1855,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1023,2125,977,0.248,1.9611803519061583577712609970674486803519061583577712609970674486803519061583578,-0.98334811764705882352941176470588235294117647058823529411764705882352941176470588,-0.020200545454545454545454545454545454545454545454545454545454545454545454545454545,-1.00000000000,0.96012315188720791715314988085722499805287075045770996783019453705521556066734311,AVAILABLE,2006.2875000000,-2089.6147500000,235.1772500000,23,6,3,0,0,2026-07,-0.21955703883495145631067961165048543689320388349514563106796116504854368932038835,-0.038909139620330679730557256582976117575015309246785058175137783221065523576240049,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.079280905144766009549767011427705659218681301935028687965588295043040449546598281,0.041462015817167922392956459320241247585944724805868019663181422585209479544387573,0.2582,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1009,3115,1,0.24460606060606060606060606060606060606060606060606060606060606060606060606060606,1.9375991080277502477700693756194251734390485629335976214073339940535183349851338,-0.69774951845906902086677367576243980738362760834670947030497592295345104333868379,-0.052958121212121212121212121212121212121212121212121212121212121212121212121212121,-1.02500000000,0.89949239466162653861146573154991874242793185475109786001981375803589595948175049,AVAILABLE,1955.0375000000,-2173.4897500000,278.6272500000,44,5,4,0,0,2026-07,-0.25183859223300970873786407766990291262135922330097087378640776699029126213592233,-0.071869947948560930802204531537048377219840783833435394978567054500918554807103491,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11264601273870541715351072768441475132750697009788287781782950087602792419139411,0.0091482001715993789246997025818061484923926886477954589459682906209521185290853084,0.048,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1022,3102,1,0.24775757575757575757575757575757575757575757575757575757575757575757575757575758,1.9380748532289628180039138943248532289628180039138943248532289628180039138943249,-0.69863467117988394584139264990328820116054158607350096711798839458413926499032882,-0.045200545454545454545454545454545454545454545454545454545454545454545454545454545,-1.02500000000,0.91396489353197536089492042540835900916162465267119170335342525297165340106237885,AVAILABLE,1980.7125000000,-2167.1647500000,266.6272500000,44,5,4,0,0,2026-07,-0.24455703883495145631067961165048543689320388349514563106796116504854368932038835,-0.063909139620330679730557256582976117575015309246785058175137783221065523576240049,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10428090514476600954976701142770565921868130193502868796558829504304044954659828,0.016462015817167922392956459320241247585944724805868019663181422585209479544387573,0.0767,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1009,3116,0,0.24460606060606060606060606060606060606060606060606060606060606060606060606060606,1.9125991080277502477700693756194251734390485629335976214073339940535183349851338,-0.72252559370988446726572528883183568677792041078305519897304236200256739409499358,-0.077958121212121212121212121212121212121212121212121212121212121212121212121212121,-1.05000000000,0.85716500219475548380727948148471405273120746863131983256119914377330713173940674,AVAILABLE,1929.8125000000,-2251.3897500000,353.5272500000,44,3,6,0,0,2026-07,-0.27683859223300970873786407766990291262135922330097087378640776699029126213592233,-0.096869947948560930802204531537048377219840783833435394978567054500918554807103491,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13764601273870541715351072768441475132750697009788287781782950087602792419139411,-0.015851799828400621075300297418193851507607311352204541054031709379047881470914692,0.0074,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1022,3103,0,0.24775757575757575757575757575757575757575757575757575757575757575757575757575758,1.9130748532289628180039138943248532289628180039138943248532289628180039138943249,-0.72340952304221720915243312922977763454721237512085078955849178214631002255881405,-0.070200545454545454545454545454545454545454545454545454545454545454545454545454545,-1.05000000000,0.87099740626947956884534164817992820771316585809112169907446954596852485906216968,AVAILABLE,1955.1625000000,-2244.7397500000,321.5272500000,44,4,5,0,0,2026-07,-0.26955703883495145631067961165048543689320388349514563106796116504854368932038835,-0.088909139620330679730557256582976117575015309246785058175137783221065523576240049,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12928090514476600954976701142770565921868130193502868796558829504304044954659828,-0.0085379841828320776070435406797587524140552751941319803368185774147905204556124267,0.0134,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1008,2102,1015,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9948411871773895443733053588447440480158453335640168307869629844992169150479145,-0.98963946444262513728383042537984596102675550728541833410368542512379190338552141,-0.016829633353597424931471455135256778103822540625798878267318321269090892254077109,-1.0,0.96662748858746843903136979673632409194399527389083542803300220648377463564957430,AVAILABLE,2010.7999166748086607282918017155020003999720962325289654332586883752106503682978,-2080.2221542583980385706115541484362100782400763139493382859467636102105809163660,191.29053961454364100429296181099603241664058105633920290616568017631614183814162,31,5,4,0,0,2026-07,-0.16291581759445631407758807496843056307474672790166836633437228403072909268160796,-0.033365810491104742329045688714685112007216742557039912999661007417669857931694655,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.072822797164584340225403513763439296770093930123830207003186535128689159201881476,0.036408307231036791953611674980299857091125657004581362567573346822957271653151366,0.2702,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1021,2096,1008,0.24751515151515151515151515151515151515151515151515151515151515151515151515151515,1.9949068723553463866094924600543604313417944135480205342147489602107841825350615,-0.98960980642099143061574978728455926053351148679100636368604330324914626952116698,-0.0090720575960216673557138793776810205280649648682231206915607455115151346783195314,-1.0,0.98195842354361071496237281214868344243673635081457027641278746430663425604742230,AVAILABLE,2036.7999166748086607282918017155020003999720962325289654332586883752106503682978,-2074.2221542583980385706115541484362100782400763139493382859467636102105809163660,189.29053961454364100429296181099603241664058105633920290616568017631614183814162,31,5,4,0,0,2026-07,-0.16291581759445631407758807496843056307474672790166836633437228403072909268160796,-0.025451734742094001797672031281106819186414029159640252174335965020835488231298944,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.066175160460918120437892304849637511909326776187619918308584431699524579418223467,0.045048649268631273318565155838291953416797783633531261899209061403180688773617272,0.3749,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1008,3117,0,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9693974655496252664925156646865567611482601204097178373123110706446113138468307,-0.69326575401191728266808817966097670690072339835350231199206719485696564993852082,-0.042607687268151248836842440242233983072026334859362697325688215068943933697155004,-1.0097877652933832709113607990012484394506866416978778777713875134234516467399521,0.91866539447677494627809278285474478795404210432260289612610077437480519620396534,AVAILABLE,1985.1526452740222686244557900040492152374462013729955800108095592097682043576053,-2160.9093552551461700764308560032643954095548326678667064792734463691619308583694,224.12046922757847612211941014576268504555201626593828677289323770799496586045309,42,4,5,0,0,2026-07,-0.18943234620247913594918145268055846265274027382632624568708640185338323513115880,-0.060003496815165405798298652714718103457375621106934048096923886025055050067368505,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.098731296819182631821791287665215365745061110377462910282533762856432861376516884,0.010696929647054848146456976478422782718706517461003088685723219609669826943626672,0.0622,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1021,3104,0,0.24751515151515151515151515151515151515151515151515151515151515151515151515151515,1.9693914767233603594969694713165990816751861178700640616716685812045663069439734,-0.69410612361974060196468456707907952402141548248717993989537290868854894519670135,-0.034850111510575491261084864484658225496268759101786939749930639311368176121397423,-1.0097061675196916848621408956307209130985126090363616884538425352833983515530574,0.93327623617638413138559261565251691651699300513752437870780659685957544131417758,AVAILABLE,2010.7486977345509270464058302142476623903650263453354069667736214098621993897968,-2154.5054077156748284983808962134628425624736576402065334352375085692559258905610,219.12046922757847612211941014576268504555201626593828677289323770799496586045307,42,4,5,0,0,2026-07,-0.18943234620247913594918145268055846265274027382632624568708640185338323513115880,-0.052089421066154665266924995281139810636572907709534387271598843628220680366972773,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.091979169928848765368310641925121827405452589177659276094307633119531595958328780,0.019345408241148408064492041353753364686329618597865973857254928694146065491918552,0.108,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,13,164,164,170,6,1008,3117,0,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9439537439218609886117259705283694742806749072554188438376591567900057126457458,-0.71915192693355608007130258513252889982061905326332501593602827370167253153685364,-0.068385741182705072742213425349211188040230129092926516384058108868796975140232924,-1.0195755305867665418227215980024968789013732833957557555427750268469032934799042,0.87415613144484190950750178611325466541838699739011124689746205809854105799693363,AVAILABLE,1959.5053738732358765206197782925964300749203065134621945883604300443257583469118,-2241.5965562518943015822501578580925807408695890217840746726001291281132808003728,286.04750870961269847322092460880931959371423222436154313640061638914533939470625,42,2,7,0,0,2026-09,-0.22350054082254614508358763505112655679148327952439160257813960043836920858333809,-0.086641183139226069267551616714751094907534499656828183194186764632440242203042332,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12452355635540249398616713633636954438824074276906420532611581474478252338671350,-0.014884949313913928472162350626757318321090836322539170327897735297789506416069096,0.0058,AVAILABLE,WHOLE_SESSION
