entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,context_field,context_value,evidence_label,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,1H_HIGH,DESCRIPTIVE_ONLY,1234,1234,0,0,0,0,0,74,133,133,170,37,578,656,0,0.46839546191247974068071312803889789303079416531604538087520259319286871961102107,1.0000000000,-1.0000000000,-0.063209076175040518638573743922204213938411669367909238249594813614262560777957861,-1.00000000000,0.88109756097560975609756097560975609756097560975609756097560975609756097560975610,AVAILABLE,578.0000000000,-656.0000000000,86.0000000000,13,1,6,2,0,2026-08,-0.26984126984126984126984126984126984126984126984126984126984126984126984126984127,-0.074285714285714285714285714285714285714285714285714285714285714285714285714285714,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,1H_LOW,DESCRIPTIVE_ONLY,1324,1324,0,0,0,0,0,99,130,130,170,40,627,697,0,0.47356495468277945619335347432024169184290030211480362537764350453172205438066465,1.0000000000,-0.99865136298421807747489239598278335724533715925394548063127690100430416068866571,-0.052160120845921450151057401812688821752265861027190332326283987915407854984894260,-1.00000000000,0.90078441513662615291785190931816222739419015602103266959744849581932592017929489,AVAILABLE,627.0000000000,-696.0600000000,86.0600000000,15,2,7,0,0,2026-02,-0.12637362637362637362637362637362637362637362637362637362637362637362637362637363,-0.059602977667493796526054590570719602977667493796526054590570719602977667493796526,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,ORH5,DESCRIPTIVE_ONLY,207,207,0,0,0,0,0,13,111,111,170,59,93,114,0,0.44927536231884057971014492753623188405797101449275362318840579710144927536231884,1.0000000000,-1.0000000000,-0.10144927536231884057971014492753623188405797101449275362318840579710144927536232,-1.00000000000,0.81578947368421052631578947368421052631578947368421052631578947368421052631578947,AVAILABLE,93.0000000000,-114.0000000000,26.0000000000,8,1,6,2,0,2026-08,-0.39130434782608695652173913043478260869565217391304347826086956521739130434782609,-0.12359550561797752808988764044943820224719101123595505617977528089887640449438202,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,ORL5,DESCRIPTIVE_ONLY,220,220,0,0,0,0,0,9,106,106,170,64,116,104,0,0.52727272727272727272727272727272727272727272727272727272727272727272727272727273,1.0000000000,-1.0000000000,0.054545454545454545454545454545454545454545454545454545454545454545454545454545455,1.00000000000,1.1153846153846153846153846153846153846153846153846153846153846153846153846153846,AVAILABLE,116.0000000000,-104.0000000000,12.0000000000,6,6,3,0,0,2026-02,-0.15789473684210526315789473684210526315789473684210526315789473684210526315789474,0.030927835051546391752577319587628865979381443298969072164948453608247422680412371,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PDH,DESCRIPTIVE_ONLY,120,120,0,0,0,0,0,1,63,63,170,107,58,62,0,0.48333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0000000000,-1.0000000000,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333333,-1.00000000000,0.93548387096774193548387096774193548387096774193548387096774193548387096774193548,AVAILABLE,58.0000000000,-62.0000000000,10.0000000000,6,4,4,1,0,2026-01,-0.3000000000,-0.070707070707070707070707070707070707070707070707070707070707070707070707070707071,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PDL,DESCRIPTIVE_ONLY,111,111,0,0,0,0,0,6,55,55,170,115,52,59,0,0.46846846846846846846846846846846846846846846846846846846846846846846846846846847,1.0000000000,-1.0000000000,-0.063063063063063063063063063063063063063063063063063063063063063063063063063063063,-1.00000000000,0.88135593220338983050847457627118644067796610169491525423728813559322033898305085,AVAILABLE,52.0000000000,-59.0000000000,14.0000000000,7,4,4,0,1,2026-02,-0.36363636363636363636363636363636363636363636363636363636363636363636363636363636,-0.14583333333333333333333333333333333333333333333333333333333333333333333333333333,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PMH,SPARSE_INSUFFICIENT,1,1,0,0,0,0,0,0,1,1,170,169,1,0,0,1,1.0000000000,,1.0000000000,1.00000000000,,NO_LOSSES,1.0000000000,0,0,0,1,0,0,8,2026-03,1.0000000000,1.0000000000,AVAILABLE,AVAILABLE,NO_LOSSES
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PML,SPARSE_INSUFFICIENT,4,4,0,0,0,0,0,1,2,2,170,168,1,3,0,0.25,1.0000000000,-1.0000000000,-0.5000000000,-1.00000000000,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,AVAILABLE,1.0000000000,-3.0000000000,2.0000000000,2,0,2,0,7,2026-03,-1.0000000000,-1.0000000000,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PWH,DESCRIPTIVE_ONLY,59,59,0,0,0,0,0,1,29,29,170,141,36,23,0,0.61016949152542372881355932203389830508474576271186440677966101694915254237288136,1.0000000000,-1.0000000000,0.22033898305084745762711864406779661016949152542372881355932203389830508474576271,1.00000000000,1.5652173913043478260869565217391304347826086956521739130434782608695652173913043,AVAILABLE,36.0000000000,-23.0000000000,4.0000000000,4,5,2,0,2,2026-05,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,0.1600000000,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,level_family,PWL,DESCRIPTIVE_ONLY,31,31,0,0,0,0,0,2,25,25,170,145,18,13,0,0.58064516129032258064516129032258064516129032258064516129032258064516129032258065,1.0000000000,-1.0000000000,0.16129032258064516129032258064516129032258064516129032258064516129032258064516129,1.00000000000,1.3846153846153846153846153846153846153846153846153846153846153846153846153846154,AVAILABLE,18.0000000000,-13.0000000000,5.0000000000,4,5,3,0,1,2026-02,-1.0000000000,0E-10,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,same_session_touch,1,DESCRIPTIVE_ONLY,1195,1195,0,0,0,0,0,113,165,165,170,5,532,663,0,0.44518828451882845188284518828451882845188284518828451882845188284518828451882845,1.0000000000,-1.0000000000,-0.10962343096234309623430962343096234309623430962343096234309623430962343096234310,-1.00000000000,0.80241327300150829562594268476621417797888386123680241327300150829562594268476621,AVAILABLE,532.0000000000,-663.0000000000,148.0000000000,17,0,8,1,0,2026-05,-0.20833333333333333333333333333333333333333333333333333333333333333333333333333333,-0.12370160528800755429650613786591123701605288007554296506137865911237016052880076,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,same_session_touch,REPEATED,DESCRIPTIVE_ONLY,2116,2116,0,0,0,0,0,93,164,164,170,6,1048,1068,0,0.49527410207939508506616257088846880907372400756143667296786389413988657844990548,1.0000000000,-0.99911985018726591760299625468164794007490636704119850187265917602996254681647940,-0.0090075614366729678638941398865784499054820415879017013232514177693761814744801512,-1.00000000000,0.98213783667272693194384570689558225404382134088055029707795250501377617003729875,AVAILABLE,1048.0000000000,-1067.0600000000,93.0000000000,17,6,3,0,0,2026-02,-0.11512415349887133182844243792325056433408577878103837471783295711060948081264108,-0.016759017250392054364871928907475169890224777835859905906952430737062205959226346,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,09:30-10:00,DESCRIPTIVE_ONLY,558,558,0,0,0,0,0,68,150,150,170,20,234,324,0,0.41935483870967741935483870967741935483870967741935483870967741935483870967741935,1.0000000000,-1.0000000000,-0.16129032258064516129032258064516129032258064516129032258064516129032258064516129,-1.00000000000,0.72222222222222222222222222222222222222222222222222222222222222222222222222222222,AVAILABLE,234.0000000000,-324.0000000000,96.0000000000,18,2,7,0,0,2026-09,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-0.18725099601593625498007968127490039840637450199203187250996015936254980079681275,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,10:00-11:00,DESCRIPTIVE_ONLY,660,660,0,0,0,0,0,52,146,146,170,24,305,355,0,0.46212121212121212121212121212121212121212121212121212121212121212121212121212121,1.0000000000,-1.0000000000,-0.075757575757575757575757575757575757575757575757575757575757575757575757575757576,-1.00000000000,0.85915492957746478873239436619718309859154929577464788732394366197183098591549296,AVAILABLE,305.0000000000,-355.0000000000,59.0000000000,14,3,6,0,0,2026-01,-0.2800000000,-0.094214876033057851239669421487603305785123966942148760330578512396694214876033058,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,11:00-12:00,DESCRIPTIVE_ONLY,475,475,0,0,0,0,0,20,143,143,170,27,227,248,0,0.47789473684210526315789473684210526315789473684210526315789473684210526315789474,1.0000000000,-1.0000000000,-0.044210526315789473684210526315789473684210526315789473684210526315789473684210526,-1.00000000000,0.91532258064516129032258064516129032258064516129032258064516129032258064516129032,AVAILABLE,227.0000000000,-248.0000000000,37.0000000000,10,2,6,1,0,2026-09,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-0.063063063063063063063063063063063063063063063063063063063063063063063063063063063,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,12:00-14:00,DESCRIPTIVE_ONLY,758,758,0,0,0,0,0,25,140,140,170,30,388,370,0,0.51187335092348284960422163588390501319261213720316622691292875989445910290237467,1.0000000000,-1.0000000000,0.023746701846965699208443271767810026385224274406332453825857519788918205804749340,1.00000000000,1.0486486486486486486486486486486486486486486486486486486486486486486486486486486,AVAILABLE,388.0000000000,-370.0000000000,29.0000000000,10,5,4,0,0,2026-05,-0.071428571428571428571428571428571428571428571428571428571428571428571428571428571,0.0076335877862595419847328244274809160305343511450381679389312977099236641221374046,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,14:00-15:00,DESCRIPTIVE_ONLY,417,417,0,0,0,0,0,28,120,120,170,50,208,209,0,0.49880095923261390887290167865707434052757793764988009592326139088729016786570743,1.0000000000,-1.0000000000,-0.0023980815347721822541966426858513189448441247002398081534772182254196642685851319,-1.00000000000,0.99521531100478468899521531100478468899521531100478468899521531100478468899521531,AVAILABLE,208.0000000000,-209.0000000000,24.0000000000,11,5,3,1,0,2026-08,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-0.042253521126760563380281690140845070422535211267605633802816901408450704225352113,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,time_of_day,15:00-close,DESCRIPTIVE_ONLY,443,443,0,0,0,0,0,13,120,120,170,50,218,225,0,0.49209932279909706546275395033860045146726862302483069977426636568848758465011287,1.0000000000,-0.99582222222222222222222222222222222222222222222222222222222222222222222222222222,-0.013679458239277652370203160270880361173814898419864559819413092550790067720090293,-1.00000000000,0.97295367312327055253057216816924038204052485941265732393108988663750781040792645,AVAILABLE,218.0000000000,-224.0600000000,28.0600000000,11,4,5,0,0,2026-05,-0.4000000000,-0.041285347043701799485861182519280205655526992287917737789203084832904884318766067,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,approach_side,ABOVE,DESCRIPTIVE_ONLY,1667,1667,0,0,0,0,0,105,163,163,170,7,917,750,0,0.55008998200359928014397120575884823035392921415716856628674265146970605878824235,1.0000000000,-1.0000000000,0.10017996400719856028794241151769646070785842831433713257348530293941211757648470,1.00000000000,1.2226666666666666666666666666666666666666666666666666666666666666666666666666667,AVAILABLE,917.0000000000,-750.0000000000,25.0000000000,11,9,0,0,0,2026-02,0.022988505747126436781609195402298850574712643678160919540229885057471264367816092,0.087103308575286968264686022957461174881836596893990546927751519243754220121539500,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,approach_side,BELOW,DESCRIPTIVE_ONLY,1644,1644,0,0,0,0,0,101,163,163,170,7,869,775,0,0.52858880778588807785888077858880778588807785888077858880778588807785888077858881,1.0000000000,-0.99878709677419354838709677419354838709677419354838709677419354838709677419354839,0.057749391727493917274939172749391727493917274939172749391727493917274939172749392,1.00000000000,1.1226519908017466346278066299770043665865695165749425109164664237914373562772912,AVAILABLE,869.0000000000,-774.0600000000,53.0000000000,20,5,4,0,0,2026-09,-0.35714285714285714285714285714285714285714285714285714285714285714285714285714286,0.032485875706214689265536723163841807909604519774011299435028248587570621468926554,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,breach_history,COMPLETED_CLOSE_THROUGH,DESCRIPTIVE_ONLY,2991,2991,0,0,0,0,0,185,164,164,170,6,1617,1374,0,0.54062186559679037111334002006018054162487462387161484453360080240722166499498495,1.0000000000,-0.99931586608442503639010189228529839883551673944687045123726346433770014556040757,0.081558007355399531929120695419592109662320294215981277164827816783684386492811769,1.00000000000,1.1776615734199525148209109580062051184944576347719691783316096893070951014522308,AVAILABLE,1617.0000000000,-1373.0600000000,37.0000000000,16,8,1,0,0,2026-08,-0.056179775280898876404494382022471910112359550561797752808988764044943820224719101,0.070658189977561705310396409872849663425579655946148092744951383694839192221391174,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,breach_history,NEVER_BREACHED,DESCRIPTIVE_ONLY,300,300,0,0,0,0,0,20,142,142,170,28,161,139,0,0.53666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0000000000,-1.0000000000,0.073333333333333333333333333333333333333333333333333333333333333333333333333333333,1.00000000000,1.1582733812949640287769784172661870503597122302158273381294964028776978417266187,AVAILABLE,161.0000000000,-139.0000000000,16.0000000000,8,5,2,2,0,2026-02,-0.17073170731707317073170731707317073170731707317073170731707317073170731707317073,0.030534351145038167938931297709923664122137404580152671755725190839694656488549618,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,breach_history,PENETRATED_NO_CLOSE_THROUGH,DESCRIPTIVE_ONLY,20,20,0,0,0,0,0,1,17,17,170,153,8,12,0,0.4,1.0000000000,-1.0000000000,-0.2000000000,-1.00000000000,0.66666666666666666666666666666666666666666666666666666666666666666666666666666667,AVAILABLE,8.0000000000,-12.0000000000,7.0000000000,4,2,3,1,3,2026-01,-1.0000000000,-0.3750000000,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,confluence,ISOLATED,DESCRIPTIVE_ONLY,1023,1023,0,0,0,0,0,66,164,164,170,6,555,468,0,0.54252199413489736070381231671554252199413489736070381231671554252199413489736070,1.0000000000,-0.99799145299145299145299145299145299145299145299145299145299145299145299145299145,0.085962854349951124144672531769305962854349951124144672531769305962854349951124145,1.00000000000,1.1882841604932985055453260823020596925448550507429452318759902368004110820879544,AVAILABLE,555.0000000000,-467.0600000000,16.0000000000,7,6,3,0,0,2026-09,-0.2000000000,0.062086570477247502774694783573806881243063263041065482796892341842397336293007769,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,confluence,THREE_PLUS_IDENTITIES,DESCRIPTIVE_ONLY,1238,1238,0,0,0,0,0,85,98,98,170,72,663,575,0,0.53554119547657512116316639741518578352180936995153473344103392568659127625201939,1.0000000000,-1.0000000000,0.071082390953150242326332794830371567043618739903069466882067851373182552504038772,1.00000000000,1.1530434782608695652173913043478260869565217391304347826086956521739130434782609,AVAILABLE,663.0000000000,-575.0000000000,41.0000000000,21,5,4,0,0,2026-08,-0.23076923076923076923076923076923076923076923076923076923076923076923076923076923,0.052719665271966527196652719665271966527196652719665271966527196652719665271966527,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,confluence,TWO_IDENTITIES,DESCRIPTIVE_ONLY,1050,1050,0,0,0,0,0,55,135,135,170,35,568,482,0,0.54095238095238095238095238095238095238095238095238095238095238095238095238095238,1.0000000000,-1.0000000000,0.081904761904761904761904761904761904761904761904761904761904761904761904761904762,1.00000000000,1.1784232365145228215767634854771784232365145228215767634854771784232365145228216,AVAILABLE,568.0000000000,-482.0000000000,24.0000000000,9,6,3,0,0,2026-04,-0.079646017699115044247787610619469026548672566371681415929203539823008849557522124,0.062966915688367129135538954108858057630736392742796157950907150480256136606189968,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,creation_first_touch,False,DESCRIPTIVE_ONLY,2960,2960,0,0,0,0,0,181,164,164,170,6,1603,1357,0,0.54155405405405405405405405405405405405405405405405405405405405405405405405405405,1.0000000000,-0.99930729550478997789240972733971997052321296978629329403095062638172439204126750,0.083425675675675675675675675675675675675675675675675675675675675675675675675675676,1.00000000000,1.1821010869725528368951226346916803091308644160287892866097370322847071663495716,AVAILABLE,1603.0000000000,-1356.0600000000,30.0000000000,14,8,1,0,0,2026-08,-0.063583815028901734104046242774566473988439306358381502890173410404624277456647399,0.073673469387755102040816326530612244897959183673469387755102040816326530612244898,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,creation_first_touch,True,DESCRIPTIVE_ONLY,351,351,0,0,0,0,0,25,149,149,170,21,183,168,0,0.52136752136752136752136752136752136752136752136752136752136752136752136752136752,1.0000000000,-1.0000000000,0.042735042735042735042735042735042735042735042735042735042735042735042735042735043,1.00000000000,1.0892857142857142857142857142857142857142857142857142857142857142857142857142857,AVAILABLE,183.0000000000,-168.0000000000,15.0000000000,9,5,4,0,0,2026-09,-0.38461538461538461538461538461538461538461538461538461538461538461538461538461538,0.0094043887147335423197492163009404388714733542319749216300940438871473354231974922,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,1H_HIGH,DESCRIPTIVE_ONLY,1234,1234,0,0,0,0,0,74,133,133,170,37,652,582,0,0.52836304700162074554294975688816855753646677471636952998379254457050243111831442,1.0000000000,-1.0000000000,0.056726094003241491085899513776337115072933549432739059967585089141004862236628849,1.00000000000,1.1202749140893470790378006872852233676975945017182130584192439862542955326460481,AVAILABLE,652.0000000000,-582.0000000000,24.0000000000,11,6,3,0,0,2026-08,-0.26984126984126984126984126984126984126984126984126984126984126984126984126984127,0.032786885245901639344262295081967213114754098360655737704918032786885245901639344,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,1H_LOW,DESCRIPTIVE_ONLY,1324,1324,0,0,0,0,0,99,130,130,170,40,726,598,0,0.54833836858006042296072507552870090634441087613293051359516616314199395770392749,1.0000000000,-0.99842809364548494983277591973244147157190635451505016722408026755852842809364548,0.097386706948640483383685800604229607250755287009063444108761329305135951661631420,1.00000000000,1.2159581951562657019395035674806552105316048638327806250628077580142699226208421,AVAILABLE,726.0000000000,-597.0600000000,25.0000000000,15,8,1,0,0,2026-09,-0.034482758620689655172413793103448275862068965517241379310344827586206896551724138,0.081330868761552680221811460258780036968576709796672828096118299445471349353049908,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,ORH5,DESCRIPTIVE_ONLY,207,207,0,0,0,0,0,13,111,111,170,59,106,101,0,0.51207729468599033816425120772946859903381642512077294685990338164251207729468599,1.0000000000,-1.0000000000,0.024154589371980676328502415458937198067632850241545893719806763285024154589371981,1.00000000000,1.0495049504950495049504950495049504950495049504950495049504950495049504950495050,AVAILABLE,106.0000000000,-101.0000000000,13.0000000000,6,3,3,3,0,2026-08,-0.30434782608695652173913043478260869565217391304347826086956521739130434782608696,-0.027624309392265193370165745856353591160220994475138121546961325966850828729281768,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,ORL5,DESCRIPTIVE_ONLY,220,220,0,0,0,0,0,9,106,106,170,64,125,95,0,0.56818181818181818181818181818181818181818181818181818181818181818181818181818182,1.0000000000,-1.0000000000,0.13636363636363636363636363636363636363636363636363636363636363636363636363636364,1.00000000000,1.3157894736842105263157894736842105263157894736842105263157894736842105263157895,AVAILABLE,125.0000000000,-95.0000000000,11.0000000000,5,7,2,0,0,2026-02,-0.052631578947368421052631578947368421052631578947368421052631578947368421052631579,0.10880829015544041450777202072538860103626943005181347150259067357512953367875648,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PDH,DESCRIPTIVE_ONLY,120,120,0,0,0,0,0,1,63,63,170,107,59,61,0,0.49166666666666666666666666666666666666666666666666666666666666666666666666666667,1.0000000000,-1.0000000000,-0.016666666666666666666666666666666666666666666666666666666666666666666666666666667,-1.00000000000,0.96721311475409836065573770491803278688524590163934426229508196721311475409836066,AVAILABLE,59.0000000000,-61.0000000000,10.0000000000,6,4,3,2,0,2026-01,-0.3000000000,-0.050505050505050505050505050505050505050505050505050505050505050505050505050505051,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PDL,DESCRIPTIVE_ONLY,111,111,0,0,0,0,0,6,55,55,170,115,58,53,0,0.52252252252252252252252252252252252252252252252252252252252252252252252252252252,1.0000000000,-1.0000000000,0.045045045045045045045045045045045045045045045045045045045045045045045045045045045,1.00000000000,1.0943396226415094339622641509433962264150943396226415094339622641509433962264151,AVAILABLE,58.0000000000,-53.0000000000,12.0000000000,7,5,3,0,1,2026-02,-0.27272727272727272727272727272727272727272727272727272727272727272727272727272727,-0.041666666666666666666666666666666666666666666666666666666666666666666666666666667,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PMH,SPARSE_INSUFFICIENT,1,1,0,0,0,0,0,0,1,1,170,169,1,0,0,1,1.0000000000,,1.0000000000,1.00000000000,,NO_LOSSES,1.0000000000,0,0,0,1,0,0,8,2026-03,1.0000000000,1.0000000000,AVAILABLE,AVAILABLE,NO_LOSSES
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PML,SPARSE_INSUFFICIENT,4,4,0,0,0,0,0,1,2,2,170,168,2,2,0,0.5,1.0000000000,-1.0000000000,0E-10,0E-11,1,AVAILABLE,2.0000000000,-2.0000000000,1.0000000000,1,1,1,0,7,2026-04,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PWH,DESCRIPTIVE_ONLY,59,59,0,0,0,0,0,1,29,29,170,141,37,22,0,0.62711864406779661016949152542372881355932203389830508474576271186440677966101695,1.0000000000,-1.0000000000,0.25423728813559322033898305084745762711864406779661016949152542372881355932203390,1.00000000000,1.6818181818181818181818181818181818181818181818181818181818181818181818181818182,AVAILABLE,37.0000000000,-22.0000000000,3.0000000000,2,5,1,1,2,2026-08,-0.2000000000,0.2000000000,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,level_family,PWL,DESCRIPTIVE_ONLY,31,31,0,0,0,0,0,2,25,25,170,145,20,11,0,0.64516129032258064516129032258064516129032258064516129032258064516129032258064516,1.0000000000,-1.0000000000,0.29032258064516129032258064516129032258064516129032258064516129032258064516129032,1.00000000000,1.8181818181818181818181818181818181818181818181818181818181818181818181818181818,AVAILABLE,20.0000000000,-11.0000000000,3.0000000000,3,6,2,0,1,2026-02,-1.0000000000,0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,same_session_touch,1,DESCRIPTIVE_ONLY,1195,1195,0,0,0,0,0,113,165,165,170,5,645,550,0,0.53974895397489539748953974895397489539748953974895397489539748953974895397489540,1.0000000000,-1.0000000000,0.079497907949790794979079497907949790794979079497907949790794979079497907949790795,1.00000000000,1.1727272727272727272727272727272727272727272727272727272727272727272727272727273,AVAILABLE,645.0000000000,-550.0000000000,25.0000000000,17,5,2,2,0,2026-09,-0.2000000000,0.058448459086078639744952178533475026567481402763018065887353878852284803400637620,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,same_session_touch,REPEATED,DESCRIPTIVE_ONLY,2116,2116,0,0,0,0,0,93,164,164,170,6,1141,975,0,0.53922495274102079395085066162570888468809073724007561436672967863894139886578450,1.0000000000,-0.99903589743589743589743589743589743589743589743589743589743589743589743589743590,0.078894139886578449905482041587901701323251417769376181474480151228733459357277883,1.00000000000,1.1713857462579307229534114941584707307558055971911381229082397388251237090117652,AVAILABLE,1141.0000000000,-974.0600000000,41.0000000000,11,8,1,0,0,2026-08,-0.089552238805970149253731343283582089552238805970149253731343283582089552238805970,0.069061181434599156118143459915611814345991561181434599156118143459915611814345992,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,time_of_day,09:30-10:00,DESCRIPTIVE_ONLY,558,558,0,0,0,0,0,68,150,150,170,20,302,256,0,0.54121863799283154121863799283154121863799283154121863799283154121863799283154122,1.0000000000,-1.0000000000,0.082437275985663082437275985663082437275985663082437275985663082437275985663082437,1.00000000000,1.1796875,AVAILABLE,302.0000000000,-256.0000000000,29.0000000000,11,5,3,1,0,2026-09,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,0.044715447154471544715447154471544715447154471544715447154471544715447154471544715,AVAILABLE,AVAILABLE,AVAILABLE
